cname,ccodealp_year_2,ccode,cname2,year,wbgi_cce,ti_cpi
Austria,AUT2004,40,Austria,2004,2.1481042,8.3999996
Austria,AUT2005,40,Austria,2005,1.9553825,8.6999998
Austria,AUT2006,40,Austria,2006,1.9911367,8.6000004
Austria,AUT2007,40,Austria,2007,2.1025217,8.1000004
Austria,AUT2008,40,Austria,2008,1.9180791,8.1000004
Austria,AUT2009,40,Austria,2009,1.7640096,7.9000001
Austria,AUT2010,40,Austria,2010,1.6266259,7.9000001
Austria,AUT2011,40,Austria,2011,1.4448236,7.7869029
Austria,AUT2012,40,Austria,2012,1.3497154,6.9000001
Austria,AUT2013,40,Austria,2013,,6.9000001
Austria,AUT2014,40,Austria,2014,,
Azerbaijan,AZE1960,31,Azerbaijan,1960,,
Azerbaijan,AZE1961,31,Azerbaijan,1961,,
Azerbaijan,AZE1962,31,Azerbaijan,1962,,
Azerbaijan,AZE1963,31,Azerbaijan,1963,,
Azerbaijan,AZE1964,31,Azerbaijan,1964,,
Azerbaijan,AZE1965,31,Azerbaijan,1965,,
Azerbaijan,AZE1966,31,Azerbaijan,1966,,
Azerbaijan,AZE1967,31,Azerbaijan,1967,,
Azerbaijan,AZE1968,31,Azerbaijan,1968,,
Azerbaijan,AZE1969,31,Azerbaijan,1969,,
Azerbaijan,AZE1970,31,Azerbaijan,1970,,
Azerbaijan,AZE1971,31,Azerbaijan,1971,,
Azerbaijan,AZE1972,31,Azerbaijan,1972,,
Azerbaijan,AZE1973,31,Azerbaijan,1973,,
Azerbaijan,AZE1974,31,Azerbaijan,1974,,
Azerbaijan,AZE1975,31,Azerbaijan,1975,,
Azerbaijan,AZE1976,31,Azerbaijan,1976,,
Azerbaijan,AZE1977,31,Azerbaijan,1977,,
Azerbaijan,AZE1978,31,Azerbaijan,1978,,
Azerbaijan,AZE1979,31,Azerbaijan,1979,,
Azerbaijan,AZE1980,31,Azerbaijan,1980,,
Azerbaijan,AZE1981,31,Azerbaijan,1981,,
Azerbaijan,AZE1982,31,Azerbaijan,1982,,
Azerbaijan,AZE1983,31,Azerbaijan,1983,,
Azerbaijan,AZE1984,31,Azerbaijan,1984,,
Azerbaijan,AZE1985,31,Azerbaijan,1985,,
Azerbaijan,AZE1986,31,Azerbaijan,1986,,
Azerbaijan,AZE1987,31,Azerbaijan,1987,,
Azerbaijan,AZE1988,31,Azerbaijan,1988,,
Azerbaijan,AZE1989,31,Azerbaijan,1989,,
Azerbaijan,AZE1990,31,Azerbaijan,1990,,
Azerbaijan,AZE1991,31,Azerbaijan,1991,,
Azerbaijan,AZE1992,31,Azerbaijan,1992,,
Azerbaijan,AZE1993,31,Azerbaijan,1993,,
Azerbaijan,AZE1994,31,Azerbaijan,1994,,
Azerbaijan,AZE1995,31,Azerbaijan,1995,,
Azerbaijan,AZE1996,31,Azerbaijan,1996,-1.2541813,
Azerbaijan,AZE1997,31,Azerbaijan,1997,,
Azerbaijan,AZE1998,31,Azerbaijan,1998,-1.1248807,
Azerbaijan,AZE1999,31,Azerbaijan,1999,,1.7
Azerbaijan,AZE2000,31,Azerbaijan,2000,-1.0949863,1.5
Azerbaijan,AZE2001,31,Azerbaijan,2001,,2
Azerbaijan,AZE2002,31,Azerbaijan,2002,-1.0533483,2
Azerbaijan,AZE2003,31,Azerbaijan,2003,-0.9468388,1.8
Azerbaijan,AZE2004,31,Azerbaijan,2004,-1.1115291,1.9
Azerbaijan,AZE2005,31,Azerbaijan,2005,-0.98911059,2.2
Azerbaijan,AZE2006,31,Azerbaijan,2006,-0.98963094,2.4000001
Azerbaijan,AZE2007,31,Azerbaijan,2007,-1.0177771,2.0999999
Azerbaijan,AZE2008,31,Azerbaijan,2008,-1.0413134,1.9
Azerbaijan,AZE2009,31,Azerbaijan,2009,-1.110044,2.3
Azerbaijan,AZE2010,31,Azerbaijan,2010,-1.1790172,2.4000001
Azerbaijan,AZE2011,31,Azerbaijan,2011,-1.1177505,2.3752351
Azerbaijan,AZE2012,31,Azerbaijan,2012,-1.0737569,2.7
Azerbaijan,AZE2013,31,Azerbaijan,2013,,2.8
Azerbaijan,AZE2014,31,Azerbaijan,2014,,
Bahamas,BHS1960,44,Bahamas,1960,,
Bahamas,BHS1961,44,Bahamas,1961,,
Bahamas,BHS1962,44,Bahamas,1962,,
Bahamas,BHS1963,44,Bahamas,1963,,
Bahamas,BHS1964,44,Bahamas,1964,,
Bahamas,BHS1965,44,Bahamas,1965,,
Bahamas,BHS1966,44,Bahamas,1966,,
Bahamas,BHS1967,44,Bahamas,1967,,
Bahamas,BHS1968,44,Bahamas,1968,,
Bahamas,BHS1969,44,Bahamas,1969,,
Bahamas,BHS1970,44,Bahamas,1970,,
Bahamas,BHS1971,44,Bahamas,1971,,
Bahamas,BHS1972,44,Bahamas,1972,,
Bahamas,BHS1973,44,Bahamas,1973,,
Bahamas,BHS1974,44,Bahamas,1974,,
Bahamas,BHS1975,44,Bahamas,1975,,
Bahamas,BHS1976,44,Bahamas,1976,,
Bahamas,BHS1977,44,Bahamas,1977,,
Bahamas,BHS1978,44,Bahamas,1978,,
Bahamas,BHS1979,44,Bahamas,1979,,
Bahamas,BHS1980,44,Bahamas,1980,,
Bahamas,BHS1981,44,Bahamas,1981,,
Bahamas,BHS1982,44,Bahamas,1982,,
Bahamas,BHS1983,44,Bahamas,1983,,
Bahamas,BHS1984,44,Bahamas,1984,,
Bahamas,BHS1985,44,Bahamas,1985,,
Bahamas,BHS1986,44,Bahamas,1986,,
Bahamas,BHS1987,44,Bahamas,1987,,
Bahamas,BHS1988,44,Bahamas,1988,,
Bahamas,BHS1989,44,Bahamas,1989,,
Bahamas,BHS1990,44,Bahamas,1990,,
Bahamas,BHS1991,44,Bahamas,1991,,
Bahamas,BHS1992,44,Bahamas,1992,,
Bahamas,BHS1993,44,Bahamas,1993,,
Bahamas,BHS1994,44,Bahamas,1994,,
Bahamas,BHS1995,44,Bahamas,1995,,
Bahamas,BHS1996,44,Bahamas,1996,1.202001,
Bahamas,BHS1997,44,Bahamas,1997,,
Bahamas,BHS1998,44,Bahamas,1998,1.3489003,
Bahamas,BHS1999,44,Bahamas,1999,,
Bahamas,BHS2000,44,Bahamas,2000,1.3856564,
Bahamas,BHS2001,44,Bahamas,2001,,
Bahamas,BHS2002,44,Bahamas,2002,1.4492503,
Bahamas,BHS2003,44,Bahamas,2003,1.3993117,
Bahamas,BHS2004,44,Bahamas,2004,1.4022973,
Bahamas,BHS2005,44,Bahamas,2005,1.3306808,
Bahamas,BHS2006,44,Bahamas,2006,1.3761709,
Bahamas,BHS2007,44,Bahamas,2007,1.3707899,
Bahamas,BHS2008,44,Bahamas,2008,1.380108,
Bahamas,BHS2009,44,Bahamas,2009,1.3663609,
Bahamas,BHS2010,44,Bahamas,2010,1.3577517,
Bahamas,BHS2011,44,Bahamas,2011,1.359686,7.289454
Bahamas,BHS2012,44,Bahamas,2012,1.3432914,7.0999999
Bahamas,BHS2013,44,Bahamas,2013,,7.0999999
Bahamas,BHS2014,44,Bahamas,2014,,
Bahrain,BHR1960,48,Bahrain,1960,,
Bahrain,BHR1961,48,Bahrain,1961,,
Bahrain,BHR1962,48,Bahrain,1962,,
Bahrain,BHR1963,48,Bahrain,1963,,
Bahrain,BHR1964,48,Bahrain,1964,,
Bahrain,BHR1965,48,Bahrain,1965,,
Bahrain,BHR1966,48,Bahrain,1966,,
Bahrain,BHR1967,48,Bahrain,1967,,
Bahrain,BHR1968,48,Bahrain,1968,,
Bahrain,BHR1969,48,Bahrain,1969,,
Bahrain,BHR1970,48,Bahrain,1970,,
Bahrain,BHR1971,48,Bahrain,1971,,
Bahrain,BHR1972,48,Bahrain,1972,,
Bahrain,BHR1973,48,Bahrain,1973,,
Bahrain,BHR1974,48,Bahrain,1974,,
Bahrain,BHR1975,48,Bahrain,1975,,
Bahrain,BHR1976,48,Bahrain,1976,,
Bahrain,BHR1977,48,Bahrain,1977,,
Bahrain,BHR1978,48,Bahrain,1978,,
Bahrain,BHR1979,48,Bahrain,1979,,
Bahrain,BHR1980,48,Bahrain,1980,,
Bahrain,BHR1981,48,Bahrain,1981,,
Bahrain,BHR1982,48,Bahrain,1982,,
Bahrain,BHR1983,48,Bahrain,1983,,
Bahrain,BHR1984,48,Bahrain,1984,,
Bahrain,BHR1985,48,Bahrain,1985,,
Bahrain,BHR1986,48,Bahrain,1986,,
Bahrain,BHR1987,48,Bahrain,1987,,
Bahrain,BHR1988,48,Bahrain,1988,,
Bahrain,BHR1989,48,Bahrain,1989,,
Bahrain,BHR1990,48,Bahrain,1990,,
Bahrain,BHR1991,48,Bahrain,1991,,
Bahrain,BHR1992,48,Bahrain,1992,,
Bahrain,BHR1993,48,Bahrain,1993,,
Bahrain,BHR1994,48,Bahrain,1994,,
Bahrain,BHR1995,48,Bahrain,1995,,
Bahrain,BHR1996,48,Bahrain,1996,0.16645209,
Bahrain,BHR1997,48,Bahrain,1997,,
Bahrain,BHR1998,48,Bahrain,1998,0.10027553,
Bahrain,BHR1999,48,Bahrain,1999,,
Bahrain,BHR2000,48,Bahrain,2000,0.37367222,
Bahrain,BHR2001,48,Bahrain,2001,,
Bahrain,BHR2002,48,Bahrain,2002,0.76871783,
Bahrain,BHR2003,48,Bahrain,2003,0.44970298,6.0999999
Bahrain,BHR2004,48,Bahrain,2004,0.52921295,5.8000002
Bahrain,BHR2005,48,Bahrain,2005,0.46535936,5.8000002
Bahrain,BHR2006,48,Bahrain,2006,0.24381131,5.6999998
Bahrain,BHR2007,48,Bahrain,2007,0.25133502,5
Bahrain,BHR2008,48,Bahrain,2008,0.24810937,5.4000001
Bahrain,BHR2009,48,Bahrain,2009,0.24150898,5.0999999
Bahrain,BHR2010,48,Bahrain,2010,0.2490038,4.9000001
Bahrain,BHR2011,48,Bahrain,2011,0.23661673,5.109879
Bahrain,BHR2012,48,Bahrain,2012,0.39362186,5.0999999
Bahrain,BHR2013,48,Bahrain,2013,,4.8000002
Bahrain,BHR2014,48,Bahrain,2014,,
Bangladesh,BGD1960,50,Bangladesh,1960,,
Bangladesh,BGD1961,50,Bangladesh,1961,,
Bangladesh,BGD1962,50,Bangladesh,1962,,
Bangladesh,BGD1963,50,Bangladesh,1963,,
Bangladesh,BGD1964,50,Bangladesh,1964,,
Bangladesh,BGD1965,50,Bangladesh,1965,,
Bangladesh,BGD1966,50,Bangladesh,1966,,
Bangladesh,BGD1967,50,Bangladesh,1967,,
Bangladesh,BGD1968,50,Bangladesh,1968,,
Bangladesh,BGD1969,50,Bangladesh,1969,,
Bangladesh,BGD1970,50,Bangladesh,1970,,
Bangladesh,BGD1971,50,Bangladesh,1971,,
Bangladesh,BGD1972,50,Bangladesh,1972,,
Bangladesh,BGD1973,50,Bangladesh,1973,,
Bangladesh,BGD1974,50,Bangladesh,1974,,
Bangladesh,BGD1975,50,Bangladesh,1975,,
Bangladesh,BGD1976,50,Bangladesh,1976,,
Bangladesh,BGD1977,50,Bangladesh,1977,,
Bangladesh,BGD1978,50,Bangladesh,1978,,
Bangladesh,BGD1979,50,Bangladesh,1979,,
Bangladesh,BGD1980,50,Bangladesh,1980,,
Bangladesh,BGD1981,50,Bangladesh,1981,,
Bangladesh,BGD1982,50,Bangladesh,1982,,
Bangladesh,BGD1983,50,Bangladesh,1983,,
Bangladesh,BGD1984,50,Bangladesh,1984,,
Bangladesh,BGD1985,50,Bangladesh,1985,,
Bangladesh,BGD1986,50,Bangladesh,1986,,
Bangladesh,BGD1987,50,Bangladesh,1987,,
Bangladesh,BGD1988,50,Bangladesh,1988,,
Bangladesh,BGD1989,50,Bangladesh,1989,,
Bangladesh,BGD1990,50,Bangladesh,1990,,
Bangladesh,BGD1991,50,Bangladesh,1991,,
Bangladesh,BGD1992,50,Bangladesh,1992,,
Bangladesh,BGD1993,50,Bangladesh,1993,,
Bangladesh,BGD1994,50,Bangladesh,1994,,
Bangladesh,BGD1995,50,Bangladesh,1995,,
Bangladesh,BGD1996,50,Bangladesh,1996,-0.73303199,2.29
Bangladesh,BGD1997,50,Bangladesh,1997,,
Bangladesh,BGD1998,50,Bangladesh,1998,-0.43914121,
Bangladesh,BGD1999,50,Bangladesh,1999,,
Bangladesh,BGD2000,50,Bangladesh,2000,-0.94274521,
Bangladesh,BGD2001,50,Bangladesh,2001,,0.40000001
Bangladesh,BGD2002,50,Bangladesh,2002,-1.1771078,1.2
Bangladesh,BGD2003,50,Bangladesh,2003,-1.3336672,1.3
Bangladesh,BGD2004,50,Bangladesh,2004,-1.4884099,1.5
Bangladesh,BGD2005,50,Bangladesh,2005,-1.4124454,1.7
Bangladesh,BGD2006,50,Bangladesh,2006,-1.4229698,2
Bangladesh,BGD2007,50,Bangladesh,2007,-1.0469868,2
Bangladesh,BGD2008,50,Bangladesh,2008,-1.0160689,2.0999999
Bangladesh,BGD2009,50,Bangladesh,2009,-1.0272481,2.4000001
Bangladesh,BGD2010,50,Bangladesh,2010,-1.0232699,2.4000001
Bangladesh,BGD2011,50,Bangladesh,2011,-1.0463084,2.6569121
Bangladesh,BGD2012,50,Bangladesh,2012,-0.86536479,2.5999999
Bangladesh,BGD2013,50,Bangladesh,2013,,2.7
Bangladesh,BGD2014,50,Bangladesh,2014,,
Barbados,BRB1960,52,Barbados,1960,,
Barbados,BRB1961,52,Barbados,1961,,
Barbados,BRB1962,52,Barbados,1962,,
Barbados,BRB1963,52,Barbados,1963,,
Barbados,BRB1964,52,Barbados,1964,,
Barbados,BRB1965,52,Barbados,1965,,
Barbados,BRB1966,52,Barbados,1966,,
Barbados,BRB1967,52,Barbados,1967,,
Barbados,BRB1968,52,Barbados,1968,,
Barbados,BRB1969,52,Barbados,1969,,
Barbados,BRB1970,52,Barbados,1970,,
Barbados,BRB1971,52,Barbados,1971,,
Barbados,BRB1972,52,Barbados,1972,,
Barbados,BRB1973,52,Barbados,1973,,
Barbados,BRB1974,52,Barbados,1974,,
Barbados,BRB1975,52,Barbados,1975,,
Barbados,BRB1976,52,Barbados,1976,,
Barbados,BRB1977,52,Barbados,1977,,
Barbados,BRB1978,52,Barbados,1978,,
Barbados,BRB1979,52,Barbados,1979,,
Barbados,BRB1980,52,Barbados,1980,,
Barbados,BRB1981,52,Barbados,1981,,
Barbados,BRB1982,52,Barbados,1982,,
Barbados,BRB1983,52,Barbados,1983,,
Barbados,BRB1984,52,Barbados,1984,,
Barbados,BRB1985,52,Barbados,1985,,
Barbados,BRB1986,52,Barbados,1986,,
Barbados,BRB1987,52,Barbados,1987,,
Barbados,BRB1988,52,Barbados,1988,,
Barbados,BRB1989,52,Barbados,1989,,
Barbados,BRB1990,52,Barbados,1990,,
Barbados,BRB1991,52,Barbados,1991,,
Barbados,BRB1992,52,Barbados,1992,,
Barbados,BRB1993,52,Barbados,1993,,
Barbados,BRB1994,52,Barbados,1994,,
Barbados,BRB1995,52,Barbados,1995,,
Barbados,BRB1996,52,Barbados,1996,1.3595393,
Barbados,BRB1997,52,Barbados,1997,,
Barbados,BRB1998,52,Barbados,1998,1.3801486,
Barbados,BRB1999,52,Barbados,1999,,
Barbados,BRB2000,52,Barbados,2000,1.3848828,
Barbados,BRB2001,52,Barbados,2001,,
Barbados,BRB2002,52,Barbados,2002,1.2993339,
Barbados,BRB2003,52,Barbados,2003,1.3165196,
Barbados,BRB2004,52,Barbados,2004,1.2329906,7.3000002
Barbados,BRB2005,52,Barbados,2005,1.3067971,6.9000001
Barbados,BRB2006,52,Barbados,2006,1.2613115,6.6999998
Barbados,BRB2007,52,Barbados,2007,1.3390459,6.9000001
Barbados,BRB2008,52,Barbados,2008,1.3092315,7
Barbados,BRB2009,52,Barbados,2009,1.3341261,7.4000001
Barbados,BRB2010,52,Barbados,2010,1.436129,7.8000002
Barbados,BRB2011,52,Barbados,2011,1.7646595,7.7739019
Barbados,BRB2012,52,Barbados,2012,1.6622511,7.5999999
Barbados,BRB2013,52,Barbados,2013,,7.5
Barbados,BRB2014,52,Barbados,2014,,
Belarus,BLR1960,112,Belarus,1960,,
Belarus,BLR1961,112,Belarus,1961,,
Belarus,BLR1962,112,Belarus,1962,,
Belarus,BLR1963,112,Belarus,1963,,
Belarus,BLR1964,112,Belarus,1964,,
Belarus,BLR1965,112,Belarus,1965,,
Belarus,BLR1966,112,Belarus,1966,,
Belarus,BLR1967,112,Belarus,1967,,
Belarus,BLR1968,112,Belarus,1968,,
Belarus,BLR1969,112,Belarus,1969,,
Belarus,BLR1970,112,Belarus,1970,,
Belarus,BLR1971,112,Belarus,1971,,
Belarus,BLR1972,112,Belarus,1972,,
Belarus,BLR1973,112,Belarus,1973,,
Belarus,BLR1974,112,Belarus,1974,,
Belarus,BLR1975,112,Belarus,1975,,
Belarus,BLR1976,112,Belarus,1976,,
Belarus,BLR1977,112,Belarus,1977,,
Belarus,BLR1978,112,Belarus,1978,,
Belarus,BLR1979,112,Belarus,1979,,
Belarus,BLR1980,112,Belarus,1980,,
Belarus,BLR1981,112,Belarus,1981,,
Belarus,BLR1982,112,Belarus,1982,,
Belarus,BLR1983,112,Belarus,1983,,
Belarus,BLR1984,112,Belarus,1984,,
Belarus,BLR1985,112,Belarus,1985,,
Belarus,BLR1986,112,Belarus,1986,,
Belarus,BLR1987,112,Belarus,1987,,
Belarus,BLR1988,112,Belarus,1988,,
Belarus,BLR1989,112,Belarus,1989,,
Belarus,BLR1990,112,Belarus,1990,,
Belarus,BLR1991,112,Belarus,1991,,
Belarus,BLR1992,112,Belarus,1992,,
Belarus,BLR1993,112,Belarus,1993,,
Belarus,BLR1994,112,Belarus,1994,,
Belarus,BLR1995,112,Belarus,1995,,
Belarus,BLR1996,112,Belarus,1996,-0.93073142,
Belarus,BLR1997,112,Belarus,1997,,
Belarus,BLR1998,112,Belarus,1998,-0.63306373,3.9000001
Belarus,BLR1999,112,Belarus,1999,,3.4000001
Belarus,BLR2000,112,Belarus,2000,-0.50318241,4.0999999
Belarus,BLR2001,112,Belarus,2001,,
Belarus,BLR2002,112,Belarus,2002,-0.77918738,4.8000002
Belarus,BLR2003,112,Belarus,2003,-0.70494634,4.1999998
Belarus,BLR2004,112,Belarus,2004,-0.92218041,3.3
Belarus,BLR2005,112,Belarus,2005,-0.87231416,2.5999999
Belarus,BLR2006,112,Belarus,2006,-0.62790567,2.0999999
Belarus,BLR2007,112,Belarus,2007,-0.6816116,2.0999999
Belarus,BLR2008,112,Belarus,2008,-0.63776076,2
Belarus,BLR2009,112,Belarus,2009,-0.64095414,2.4000001
Belarus,BLR2010,112,Belarus,2010,-0.72950178,2.5
Belarus,BLR2011,112,Belarus,2011,-0.72440529,2.418323
Belarus,BLR2012,112,Belarus,2012,-0.52290177,3.0999999
Belarus,BLR2013,112,Belarus,2013,,2.9000001
Belarus,BLR2014,112,Belarus,2014,,
Belgium,BEL1960,56,Belgium,1960,,
Belgium,BEL1961,56,Belgium,1961,,
Belgium,BEL1962,56,Belgium,1962,,
Belgium,BEL1963,56,Belgium,1963,,
Belgium,BEL1964,56,Belgium,1964,,
Belgium,BEL1965,56,Belgium,1965,,
Belgium,BEL1966,56,Belgium,1966,,
Belgium,BEL1967,56,Belgium,1967,,
Belgium,BEL1968,56,Belgium,1968,,
Belgium,BEL1969,56,Belgium,1969,,
Belgium,BEL1970,56,Belgium,1970,,
Belgium,BEL1971,56,Belgium,1971,,
Belgium,BEL1972,56,Belgium,1972,,
Belgium,BEL1973,56,Belgium,1973,,
Belgium,BEL1974,56,Belgium,1974,,
Belgium,BEL1975,56,Belgium,1975,,
Belgium,BEL1976,56,Belgium,1976,,
Belgium,BEL1977,56,Belgium,1977,,
Belgium,BEL1978,56,Belgium,1978,,
Belgium,BEL1979,56,Belgium,1979,,
Belgium,BEL1980,56,Belgium,1980,,
Belgium,BEL1981,56,Belgium,1981,,
Belgium,BEL1982,56,Belgium,1982,,
Belgium,BEL1983,56,Belgium,1983,,
Belgium,BEL1984,56,Belgium,1984,,
Belgium,BEL1985,56,Belgium,1985,,
Belgium,BEL1986,56,Belgium,1986,,
Belgium,BEL1987,56,Belgium,1987,,
Belgium,BEL1988,56,Belgium,1988,,
Belgium,BEL1989,56,Belgium,1989,,
Belgium,BEL1990,56,Belgium,1990,,
Belgium,BEL1991,56,Belgium,1991,,
Belgium,BEL1992,56,Belgium,1992,,
Belgium,BEL1993,56,Belgium,1993,,
Belgium,BEL1994,56,Belgium,1994,,
Belgium,BEL1995,56,Belgium,1995,,6.8499999
Belgium,BEL1996,56,Belgium,1996,1.3134915,6.8400002
Belgium,BEL1997,56,Belgium,1997,,5.25
Belgium,BEL1998,56,Belgium,1998,1.3189785,5.4000001
Belgium,BEL1999,56,Belgium,1999,,5.3000002
Belgium,BEL2000,56,Belgium,2000,1.4598143,6.0999999
Belgium,BEL2001,56,Belgium,2001,,6.5999999
Belgium,BEL2002,56,Belgium,2002,1.4500204,7.0999999
Belgium,BEL2003,56,Belgium,2003,1.381171,7.5999999
Belgium,BEL2004,56,Belgium,2004,1.3531455,7.5
Belgium,BEL2005,56,Belgium,2005,1.3445445,7.4000001
Belgium,BEL2006,56,Belgium,2006,1.249813,7.3000002
Belgium,BEL2007,56,Belgium,2007,1.2968549,7.0999999
Belgium,BEL2008,56,Belgium,2008,1.3187076,7.3000002
Belgium,BEL2009,56,Belgium,2009,1.4279661,7.0999999
Belgium,BEL2010,56,Belgium,2010,1.4940935,7.0999999
Belgium,BEL2011,56,Belgium,2011,1.5596977,7.487431
Belgium,BEL2012,56,Belgium,2012,1.5524995,7.5
Belgium,BEL2013,56,Belgium,2013,,7.5
Belgium,BEL2014,56,Belgium,2014,,
Belize,BLZ1960,84,Belize,1960,,
Belize,BLZ1961,84,Belize,1961,,
Belize,BLZ1962,84,Belize,1962,,
Belize,BLZ1963,84,Belize,1963,,
Belize,BLZ1964,84,Belize,1964,,
Belize,BLZ1965,84,Belize,1965,,
Belize,BLZ1966,84,Belize,1966,,
Belize,BLZ1967,84,Belize,1967,,
Belize,BLZ1968,84,Belize,1968,,
Belize,BLZ1969,84,Belize,1969,,
Belize,BLZ1970,84,Belize,1970,,
Belize,BLZ1971,84,Belize,1971,,
Belize,BLZ1972,84,Belize,1972,,
Belize,BLZ1973,84,Belize,1973,,
Belize,BLZ1974,84,Belize,1974,,
Belize,BLZ1975,84,Belize,1975,,
Belize,BLZ1976,84,Belize,1976,,
Belize,BLZ1977,84,Belize,1977,,
Belize,BLZ1978,84,Belize,1978,,
Belize,BLZ1979,84,Belize,1979,,
Belize,BLZ1980,84,Belize,1980,,
Belize,BLZ1981,84,Belize,1981,,
Belize,BLZ1982,84,Belize,1982,,
Belize,BLZ1983,84,Belize,1983,,
Belize,BLZ1984,84,Belize,1984,,
Belize,BLZ1985,84,Belize,1985,,
Belize,BLZ1986,84,Belize,1986,,
Belize,BLZ1987,84,Belize,1987,,
Belize,BLZ1988,84,Belize,1988,,
Belize,BLZ1989,84,Belize,1989,,
Belize,BLZ1990,84,Belize,1990,,
Belize,BLZ1991,84,Belize,1991,,
Belize,BLZ1992,84,Belize,1992,,
Belize,BLZ1993,84,Belize,1993,,
Belize,BLZ1994,84,Belize,1994,,
Belize,BLZ1995,84,Belize,1995,,
Belize,BLZ1996,84,Belize,1996,-0.014623114,
Belize,BLZ1997,84,Belize,1997,,
Belize,BLZ1998,84,Belize,1998,-0.12591851,
Belize,BLZ1999,84,Belize,1999,,
Belize,BLZ2000,84,Belize,2000,-0.19556805,
Belize,BLZ2001,84,Belize,2001,,
Belize,BLZ2002,84,Belize,2002,-0.24467053,
Belize,BLZ2003,84,Belize,2003,-0.12683861,4.5
Belize,BLZ2004,84,Belize,2004,-0.26715165,3.8
Belize,BLZ2005,84,Belize,2005,-0.26537979,3.7
Belize,BLZ2006,84,Belize,2006,-0.38727418,3.5
Belize,BLZ2007,84,Belize,2007,-0.37963504,3
Belize,BLZ2008,84,Belize,2008,-0.33673832,2.9000001
Belize,BLZ2009,84,Belize,2009,-0.04063414,
Belize,BLZ2010,84,Belize,2010,-0.081751071,
Belize,BLZ2011,84,Belize,2011,-0.25987974,
Belize,BLZ2012,84,Belize,2012,0.006197109,
Belize,BLZ2013,84,Belize,2013,,
Belize,BLZ2014,84,Belize,2014,,
Benin,BEN1960,204,Benin,1960,,
Benin,BEN1961,204,Benin,1961,,
Benin,BEN1962,204,Benin,1962,,
Benin,BEN1963,204,Benin,1963,,
Benin,BEN1964,204,Benin,1964,,
Benin,BEN1965,204,Benin,1965,,
Benin,BEN1966,204,Benin,1966,,
Benin,BEN1967,204,Benin,1967,,
Benin,BEN1968,204,Benin,1968,,
Benin,BEN1969,204,Benin,1969,,
Benin,BEN1970,204,Benin,1970,,
Benin,BEN1971,204,Benin,1971,,
Benin,BEN1972,204,Benin,1972,,
Benin,BEN1973,204,Benin,1973,,
Benin,BEN1974,204,Benin,1974,,
Benin,BEN1975,204,Benin,1975,,
Benin,BEN1976,204,Benin,1976,,
Benin,BEN1977,204,Benin,1977,,
Benin,BEN1978,204,Benin,1978,,
Benin,BEN1979,204,Benin,1979,,
Benin,BEN1980,204,Benin,1980,,
Benin,BEN1981,204,Benin,1981,,
Benin,BEN1982,204,Benin,1982,,
Benin,BEN1983,204,Benin,1983,,
Benin,BEN1984,204,Benin,1984,,
Benin,BEN1985,204,Benin,1985,,
Benin,BEN1986,204,Benin,1986,,
Benin,BEN1987,204,Benin,1987,,
Benin,BEN1988,204,Benin,1988,,
Benin,BEN1989,204,Benin,1989,,
Benin,BEN1990,204,Benin,1990,,
Benin,BEN1991,204,Benin,1991,,
Benin,BEN1992,204,Benin,1992,,
Benin,BEN1993,204,Benin,1993,,
Benin,BEN1994,204,Benin,1994,,
Benin,BEN1995,204,Benin,1995,,
Benin,BEN1996,204,Benin,1996,-0.93073142,
Benin,BEN1997,204,Benin,1997,,
Benin,BEN1998,204,Benin,1998,-0.59970516,
Benin,BEN1999,204,Benin,1999,,
Benin,BEN2000,204,Benin,2000,-0.49276942,
Benin,BEN2001,204,Benin,2001,,
Benin,BEN2002,204,Benin,2002,-0.79200923,
Benin,BEN2003,204,Benin,2003,-0.56892395,
Benin,BEN2004,204,Benin,2004,-0.49363977,3.2
Benin,BEN2005,204,Benin,2005,-0.9709425,2.9000001
Benin,BEN2006,204,Benin,2006,-0.61673802,2.5
Benin,BEN2007,204,Benin,2007,-0.47354659,2.7
Benin,BEN2008,204,Benin,2008,-0.53126967,3.0999999
Benin,BEN2009,204,Benin,2009,-0.67271161,2.9000001
Benin,BEN2010,204,Benin,2010,-0.73761427,2.8
Benin,BEN2011,204,Benin,2011,-0.62716836,2.9698501
Benin,BEN2012,204,Benin,2012,-0.91501731,3.5999999
Benin,BEN2013,204,Benin,2013,,3.5999999
Benin,BEN2014,204,Benin,2014,,
Bhutan,BTN1960,64,Bhutan,1960,,
Bhutan,BTN1961,64,Bhutan,1961,,
Bhutan,BTN1962,64,Bhutan,1962,,
Bhutan,BTN1963,64,Bhutan,1963,,
Bhutan,BTN1964,64,Bhutan,1964,,
Bhutan,BTN1965,64,Bhutan,1965,,
Bhutan,BTN1966,64,Bhutan,1966,,
Bhutan,BTN1967,64,Bhutan,1967,,
Bhutan,BTN1968,64,Bhutan,1968,,
Bhutan,BTN1969,64,Bhutan,1969,,
Bhutan,BTN1970,64,Bhutan,1970,,
Bhutan,BTN1971,64,Bhutan,1971,,
Bhutan,BTN1972,64,Bhutan,1972,,
Bhutan,BTN1973,64,Bhutan,1973,,
Bhutan,BTN1974,64,Bhutan,1974,,
Bhutan,BTN1975,64,Bhutan,1975,,
Bhutan,BTN1976,64,Bhutan,1976,,
Bhutan,BTN1977,64,Bhutan,1977,,
Bhutan,BTN1978,64,Bhutan,1978,,
Bhutan,BTN1979,64,Bhutan,1979,,
Bhutan,BTN1980,64,Bhutan,1980,,
